"","ISO","OfficialName","Year","Source","Numberoftotalbirths22","NumberofallLBs23","NumberofbabieswithGA","Pretermlt37weeks","Preterm32tolt37weeks","Preterm28tolt32weeks","Preterm24tolt28weeks","Preterm22tolt24weeks","Pretermlt22weeks","Pretermlt32weeks","Pretermlt28weeks","Pretermlt25weeks","MissingGA","Reportedpretermrate","denominatorUsed","pretermRCalculated","calculatedPretermRate","FullcitationSource","sourceSubType","logitPreterm","logitPretermSe","modellingRegionName","modellingRegionIndex","facility_birth","coverageOfWPPLBs","Pretermlt28weeksprop","Pretermlt32weeksprop","DQC","methodGAGroup","dataType"
"216","ESP","Spain",2014,"Admin",428942,427595,359359,27672,23914,2788,NA,NA,NA,NA,970,NA,68236,NA,"LBwithGA",1,7.70037761681216,"Nacimientos por tiempo de gestacióInstituto Nacional de Estadística https://www.ine.es/jaxiT3/Tabla.htm?tpx=50430","1",-2.48377068150911,0.00625719606301385,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.6767425537109,100.386195562859,0.0350534836657994,0.135805145995953,"A",1,0
"217","ESP","Spain",2015,"Admin",421599,420290,356204,26935,23345,2575,NA,NA,NA,NA,1015,NA,64086,NA,"LBwithGA",1,7.5616781394931,"Nacimientos por tiempo de gestacióInstituto Nacional de Estadística https://www.ine.es/jaxiT3/Tabla.htm?tpx=50430","1",-2.50344848973556,0.00633746368491642,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7065963745117,100.609223330022,0.0376833116762577,0.133283831446074,"A",1,0
"218","ESP","Spain",2016,"Admin",411914,410583,360625,27177,23167,2661,NA,NA,NA,NA,1349,NA,49958,NA,"LBwithGA",1,7.53608318890814,"Nacimientos por tiempo de gestacióInstituto Nacional de Estadística https://www.ine.es/jaxiT3/Tabla.htm?tpx=50430","1",-2.50711590380433,0.00630831105366044,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7375793457031,100.855068262991,0.0496375611730507,0.147551238179343,"A",1,0
"219","ESP","Spain",2017,"Admin",394455,393181,348292,25720,22273,2437,NA,NA,NA,NA,1010,NA,44889,NA,"LBwithGA",1,7.38460831715916,"Nacimientos por tiempo de gestacióInstituto Nacional de Estadística https://www.ine.es/jaxiT3/Tabla.htm?tpx=50430","1",-2.52905746776249,0.00647922309508008,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7743072509766,101.058700155759,0.0392690513219285,0.134020217729393,"A",1,0
"220","ESP","Spain",2018,"Admin",373951,372777,333447,24238,20749,2486,NA,NA,NA,NA,1003,NA,39330,NA,"LBwithGA",1,7.26892129783744,"Nacimientos por tiempo de gestacióInstituto Nacional de Estadística https://www.ine.es/jaxiT3/Tabla.htm?tpx=50430","1",-2.54609577411723,0.00667020149742033,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8072662353516,101.365858699022,0.041381302087631,0.143947520422477,"A",1,0
"221","ESP","Spain",2019,"Admin",NA,360617,321771,22858,19480,2462,NA,NA,NA,NA,916,NA,38846,NA,"LBwithGA",1,7.10380985234841,"Instituto Nacional de Estadística","1",-2.57085139567566,0.00686249331282642,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8343811035156,101.673616573766,0.0400734972438534,0.147781958176568,"A",1,0
"222","ESP","Spain",2020,"Admin",NA,341315,298780,20189,17131,2161,NA,NA,NA,NA,897,NA,42535,NA,"LBwithGA",1,6.75714572595221,"Nacimientos por tiempo de gestacióInstituto Nacional de Estadística https://www.ine.es/jaxiT3/Tabla.htm?tpx=50430","1",-2.62460685481678,0.00728844391688277,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8353881835938,96.9644886363636,0.0444301352221507,0.151468621526574,"A",1,0
"223","EST","Estonia",2010,"Admin",NA,15924,15920,898,729,103,66,NA,0,169,66,NA,4,NA,"LBwithGA",1,5.64070351758794,"Estonian Medical Birth Registry 1992-2014
Estonian Abortion Registry 1996-2014Tervise Arengu Instituut
National Institute for Health Development","2",-2.81710100394376,0.0343533808844009,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3125,100.759301442673,0.0734966592427617,0.188195991091314,"A",1,0
"224","EST","Estonia",2011,"Admin",NA,14881,14872,919,757,112,50,NA,0,162,50,NA,9,NA,"LBwithGA",1,6.17939752555137,"Estonian Medical Birth Registry 1992-2014
Estonian Abortion Registry 1996-2014Tervise Arengu Instituut
National Institute for Health Development","2",-2.72016369553652,0.0340559606664658,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3312530517578,100.847113038764,0.0544069640914037,0.176278563656148,"A",1,0
"225","EST","Estonia",2012,"Admin",NA,14371,14367,933,767,109,57,NA,0,166,57,NA,4,NA,"LBwithGA",1,6.49404886197536,"Estonian Medical Birth Registry 1992-2014
Estonian Abortion Registry 1996-2014Tervise Arengu Instituut
National Institute for Health Development","2",-2.66713888497947,0.0338563044993415,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3562545776367,101.929214837932,0.0610932475884244,0.177920685959271,"A",1,0
"226","EST","Estonia",2013,"Admin",NA,13933,13929,822,679,92,51,NA,0,143,51,NA,4,NA,"LBwithGA",1,5.90135688132673,"Estonian Medical Birth Registry 1992-2014
Estonian Abortion Registry 1996-2014Tervise Arengu Instituut
National Institute for Health Development","2",-2.76916132256337,0.0359560860168196,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3875045776367,102.501287427352,0.062043795620438,0.173965936739659,"A",1,0
"227","EST","Estonia",2014,"Admin",NA,13785,13782,848,733,80,35,NA,0,115,35,NA,3,NA,"LBwithGA",1,6.15295312726745,"Estonian Medical Birth Registry 1992-2014
Estonian Abortion Registry 1996-2014Tervise Arengu Instituut
National Institute for Health Development","2",-2.72473414621463,0.0354480025573714,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3937530517578,101.561924408753,0.0412735849056604,0.13561320754717,"A",1,0
"228","EST","Estonia",2015,"Admin",NA,14051,14050,808,659,97,52,NA,0,149,52,NA,1,NA,"LBwithGA",1,5.7508896797153,"RV19: Live births by sex and gestational agebirth weight , Estonian Medical Birth RegisterStatistics Estonia (Andmbaas)http://andmebaas.stat.ee/Index.aspx?lang=et&SubSessionId=&themetreeid=6#","2",-2.7965868169637,0.0362372881965033,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.375,101.900065269418,0.0643564356435644,0.184405940594059,"A",1,0
"229","EST","Estonia",2016,"Admin",NA,14003,14001,818,689,81,48,NA,0,129,48,NA,2,NA,"LBwithGA",1,5.84243982572673,"RV19: Live births by sex and gestational agebirth weight , Estonian Medical Birth RegisterStatistics Estonia (Andmbaas)http://andmebaas.stat.ee/Index.aspx?lang=et&SubSessionId=&themetreeid=6#","2",-2.77982106315522,0.0360326123904295,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.34375,99.8573771660843,0.058679706601467,0.157701711491443,"A",1,0
"230","EST","Estonia",2017,"Admin",NA,13630,13630,794,666,74,54,NA,0,128,54,NA,0,NA,"LBwithGA",1,5.82538517975055,"RV19: Live births by sex and gestational agebirth weight , Estonian Medical Birth RegisterStatistics Estonia (Andmbaas)http://andmebaas.stat.ee/Index.aspx?lang=et&SubSessionId=&themetreeid=6#","2",-2.78292554098261,0.0365698199819739,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3085250854492,98.6751610801419,0.0680100755667506,0.161209068010076,"A",1,0
"231","EST","Estonia",2018,"Admin",NA,14235,14233,818,692,75,51,NA,0,126,51,NA,2,NA,"LBwithGA",1,5.74720719454788,"RV19: Live births by sex and gestational agebirth weight , Estonian Medical Birth RegisterStatistics Estonia (Andmbaas)http://andmebaas.stat.ee/Index.aspx?lang=et&SubSessionId=&themetreeid=6#","2",-2.79726642625698,0.0360144041887911,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3027420043945,99.6709144377538,0.0623471882640587,0.154034229828851,"A",1,0
"232","EST","Estonia",2019,"Admin",NA,13929,13927,794,672,74,48,NA,0,122,48,NA,2,NA,"LBwithGA",1,5.70115602785955,"RV19: Live births by sex and gestational agebirth weight , Estonian Medical Birth RegisterStatistics Estonia (Andmbaas)http://andmebaas.stat.ee/Index.aspx?lang=et&SubSessionId=&themetreeid=6#","2",-2.80579996433802,0.0365457235309261,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3300857543945,98.3825399067665,0.0604534005037783,0.153652392947103,"A",1,0
"233","EST","Estonia",2020,"Admin",NA,13043,13034,763,651,68,44,NA,0,112,44,NA,9,NA,"LBwithGA",1,5.85392051557465,"RV19: Live births by sex and gestational agebirth weight , Estonian Medical Birth RegisterStatistics Estonia (Andmbaas)http://andmebaas.stat.ee/Index.aspx?lang=et&SubSessionId=&themetreeid=6#","2",-2.77773600269209,0.0373109761380592,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3660659790039,93.8210329449,0.0576671035386632,0.146788990825688,"A",1,0
"234","ETH","Ethiopia",2016,"Study",548,NA,548,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMC Research Notes",NA,-1.91875915998936,0.127863472115795,"Sub-Saharan Africa",2,27.7458343505859,0.0156264881520993,NA,NA,"E",3,2
"235","ETH","Ethiopia",2018,"Study",895,878,878,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PLoS One",NA,-1.62876218526051,0.0911439149897076,"Sub-Saharan Africa",2,38.9113998413086,0.0239390410587273,NA,NA,"E",3,0
"236","FIN","Finland",2010,"Admin",NA,61192,61147,3449,473,143,122,21,0,473,143,NA,45,NA,"LBwithGA",1,5.64050566667212,"THL Medical Birth Register (Finnish Institute for Health and Welfare)","2",-2.81713817691355,0.0175291396270938,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7781295776367,100.916947028168,0.041461293128443,0.0829225862568861,"A",1,0
"237","FIN","Finland",2011,"Admin",NA,60094,60018,3293,499,174,152,22,0,499,174,NA,76,NA,"LBwithGA",1,5.48668732713519,"THL Medical Birth Register (Finnish Institute for Health and Welfare)","2",-2.84641602727168,0.0179249371656514,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7624969482422,100.454682223931,0.0528393562101427,0.105678712420285,"A",1,0
"238","FIN","Finland",2012,"Admin",NA,59693,59621,3279,426,140,123,17,0,426,140,NA,72,NA,"LBwithGA",1,5.49974002448802,"THL Medical Birth Register (Finnish Institute for Health and Welfare)","2",-2.84390176271319,0.0179644030367162,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.765625,100.549126619166,0.0426959438853309,0.0853918877706618,"A",1,0
"239","FIN","Finland",2013,"Admin",NA,58373,58314,3256,410,134,105,29,0,410,134,NA,59,NA,"LBwithGA",1,5.58356483863223,"THL Medical Birth Register (Finnish Institute for Health and Welfare)","2",-2.82788772690426,0.018035741513769,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7750015258789,100.689976368309,0.0411547911547912,0.0823095823095823,"A",1,0
"240","FIN","Finland",2014,"Admin",NA,57639,57575,3325,412,119,102,17,0,412,119,NA,64,NA,"LBwithGA",1,5.77507598784195,"THL Medical Birth Register (Finnish Institute for Health and Welfare)","2",-2.79213331831275,0.0178657510175965,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.796875,101.168974777526,0.0357894736842105,0.071578947368421,"A",1,0
"241","FIN","Finland",2015,"Admin",NA,55588,55517,3196,432,149,130,19,0,432,149,NA,71,NA,"LBwithGA",1,5.75679521587982,"THL Medical Birth Register (Finnish Institute for Health and Welfare)","2",-2.79549779221211,0.0182209741351538,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.84375,100.5480690965,0.0466207759699625,0.0932415519399249,"A",1,0
"242","FIN","Finland",2016,"Admin",NA,53452,53404,2971,366,129,111,17,1,366,129,NA,48,NA,"LBwithGA",1,5.56325368886226,"THL Medical Birth Register (Finnish Institute for Health and Welfare)","2",-2.83174712623856,0.0188789643459535,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8858032226562,101.478936077307,0.0434197239986537,0.0868394479973073,"A",1,0
"243","FIN","Finland",2017,"Admin",NA,50709,50628,2912,358,137,117,20,0,358,137,NA,81,NA,"LBwithGA",1,5.75175792051829,"THL Medical Birth Register (Finnish Institute for Health and Welfare)","2",-2.79642664108526,0.0190883190533094,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9306488037109,101.076361896789,0.0470467032967033,0.0940934065934066,"A",1,0
"244","FIN","Finland",2018,"Admin",NA,47775,47707,2683,349,118,92,26,0,349,118,NA,68,NA,"LBwithGA",1,5.62391263336617,"THL Medical Birth Register (Finnish Institute for Health and Welfare)","2",-2.82026010948849,0.0198727825027909,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9764709472656,100.511234536733,0.0439806187103988,0.0879612374207976,"A",1,0
"245","FIN","Finland",2019,"Admin",NA,45736,45666,2423,329,99,78,21,0,329,99,NA,70,NA,"LBwithGA",1,5.3059168746989,"THL Medical Birth Register (Finnish Institute for Health and Welfare)","2",-2.88182892873344,0.0208767010020768,"Northern America, Australia and New Zealand, Central Asia and Europe",3,100.003776550293,99.8820703210308,0.0408584399504746,0.0817168799009492,"A",1,0
"246","FIN","Finland",2020,"Admin",NA,46531,46422,2549,335,116,89,27,0,335,116,NA,109,NA,"LBwithGA",1,5.49093102408341,NA,"2",-2.84559797130748,0.0203740956087473,"Northern America, Australia and New Zealand, Central Asia and Europe",3,100.026458740234,100.627149066845,0.0455080423695567,0.0910160847391134,"A",1,0
"247","FRA","France",2012,"Admin",NA,NA,823764,60242,51611,5904,NA,NA,NA,NA,2727,NA,NA,NA,"LBwithGA",1,7.31301683491874,"http://www.data.drees.sante.gouv.fr/ReportFolders/reportFolders.aspx","2",-2.53957215544112,0.00423195397429957,"Northern America, Australia and New Zealand, Central Asia and Europe",3,97.4437484741211,105.087487434365,0.0452674214003519,0.143272135719266,"A",1,0
"248","FRA","France",2013,"Admin",NA,NA,815478,59159,51001,5613,NA,NA,NA,NA,2545,NA,NA,NA,"LBwithGA",1,7.2545182089523,"http://www.data.drees.sante.gouv.fr/ReportFolders/reportFolders.aspx","2",-2.5482345104657,0.00426916762253209,"Northern America, Australia and New Zealand, Central Asia and Europe",3,97.6312484741211,105.206949135486,0.0430196588853767,0.137899558816072,"A",1,0
"249","FRA","France",2014,"Admin",NA,NA,815179,59757,51438,5693,NA,NA,NA,NA,2626,NA,NA,NA,"LBwithGA",1,7.33053721943279,"http://www.data.drees.sante.gouv.fr/ReportFolders/reportFolders.aspx","2",-2.53699019473613,0.00424949462404079,"Northern America, Australia and New Zealand, Central Asia and Europe",3,97.7750015258789,105.348186535193,0.0439446424686648,0.139213815954616,"A",1,0
"250","FRA","France",2015,"Admin",NA,NA,795202,58180,49859,5595,NA,NA,NA,NA,2726,NA,NA,NA,"LBwithGA",1,7.31637998898393,"http://www.data.drees.sante.gouv.fr/ReportFolders/reportFolders.aspx","2",-2.53907608942303,0.00430637303626173,"Northern America, Australia and New Zealand, Central Asia and Europe",3,97.8562469482422,105.674965249077,0.0468545892059127,0.143021656926779,"A",1,0
"251","FRA","France",2016,"Admin",NA,NA,781798,56906,48639,5543,NA,NA,NA,NA,2724,NA,NA,NA,"LBwithGA",1,7.27886231481789,"http://www.data.drees.sante.gouv.fr/ReportFolders/reportFolders.aspx","2",-2.54462189451329,0.00435343028708539,"Northern America, Australia and New Zealand, Central Asia and Europe",3,97.84375,106.244351762386,0.0478684145784276,0.145274663480125,"A",1,0
"252","FRA","France",2017,"Admin",NA,NA,765853,55518,47149,5402,NA,NA,NA,NA,2967,NA,NA,NA,"LBwithGA",1,7.24917183845986,"http://www.data.drees.sante.gouv.fr/ReportFolders/reportFolders.aspx","2",-2.54902939724909,0.00440680867500291,"Northern America, Australia and New Zealand, Central Asia and Europe",3,97.8358612060547,106.213430117981,0.0534421268777694,0.150743902878346,"A",1,0
"253","FRA","France",2018,"Admin",NA,NA,755213,54418,46072,5443,NA,NA,NA,NA,2903,NA,NA,NA,"LBwithGA",1,7.20564926716039,"http://www.data.drees.sante.gouv.fr","2",-2.55552042340819,0.00445008127757399,"Northern America, Australia and New Zealand, Central Asia and Europe",3,97.8369979858398,106.303647086975,0.0533463192326069,0.153368370759675,"A",1,0
"254","FRA","France",2019,"Admin",NA,NA,750731,52671,44439,5319,NA,NA,NA,NA,2913,NA,NA,NA,"LBwithGA",1,7.0159617759224,NA,"2",-2.58424003949824,0.00451866365935498,"Northern America, Australia and New Zealand, Central Asia and Europe",3,97.8340072631836,107.048481391701,0.0553055761234835,0.156290938087373,"A",1,0
"255","GAB","Gabon",2011,"Study",NA,886,886,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BMJ Open",NA,-2.82477447541035,0.14611780124579,"Sub-Saharan Africa",2,89.682502746582,1.51217763820382,NA,NA,"E",3,0
"256","GBR","United Kingdom",2010,"Admin",NA,802093,794947,56902,46833,6443,NA,NA,NA,NA,3409,NA,7146,NA,"LBwithGA",1,7.15796147416117,"Children’s Health in
Northern Ireland
A statistical profile of births using data drawn from the
Northern Ireland Child Health System, Northern Ireland Maternity System and Northern Ireland Statistics and Research Agency","1",-2.56267430845185,0.00435074771244684,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8189544677734,100.151958605327,0.0599100207374082,0.173139784190362,"A",1,0
"257","GBR","United Kingdom",2011,"Admin",NA,802489,797723,57196,47467,6362,NA,NA,NA,NA,3257,NA,4766,NA,"LBwithGA",1,7.1699073487915,"Children’s Health in
Northern Ireland
A statistical profile of births using data drawn from the
Northern Ireland Child Health System, Northern Ireland Maternity System and Northern Ireland Statistics and Research Agency","1",-2.56087812902264,0.00433983061612107,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8219146728516,99.784512236671,0.056944541576334,0.168176096230506,"A",1,0
"258","GBR","United Kingdom",2012,"Admin",NA,811702,808949,58917,49076,6324,NA,NA,NA,NA,3498,NA,2753,NA,"LBwithGA",1,7.2831538205746,"Children’s Health in
Northern Ireland
A statistical profile of births using data drawn from the
Northern Ireland Child Health System, Northern Ireland Maternity System and Northern Ireland Statistics and Research Agency","1",-2.54398619848563,0.00427858695160343,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8293914794922,100.330148041299,0.0593716584347472,0.166709099241306,"A",1,0
"259","GBR","United Kingdom",2013,"Admin",NA,777374,775197,57373,48133,6180,NA,NA,NA,NA,3051,NA,2177,NA,"LBwithGA",1,7.40108643351303,"Children’s Health in
Northern Ireland
A statistical profile of births using data drawn from the
Northern Ireland Child Health System, Northern Ireland Maternity System and Northern Ireland Statistics and Research Agency","1",-2.52665060426656,0.00433853669094098,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8430023193359,99.5557365565165,0.0531783242988862,0.160894497411674,"A",1,0
"260","GBR","United Kingdom",2014,"Admin",NA,771668,768247,58087,48933,6128,NA,NA,NA,NA,3022,NA,3421,NA,"LBwithGA",1,7.56097973698563,"Children’s Health in
Northern Ireland
A statistical profile of births using data drawn from the
Northern Ireland Child Health System, Northern Ireland Maternity System and Northern Ireland Statistics and Research Agency","1",-2.50354841008991,0.0043155172754577,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8607406616211,99.215959555959,0.0520254101606211,0.157522337183879,"A",1,0
